label,input_ids,attention_mask
0,"tensor([  101,  1026,  5310,  1028,  5034, 12244,  9805,  2165,  1996,  3902,
         1029,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  2339,  2180,  2102,  2009,  3393, 20058,
         2128,  2102, 28394,  2102,  2115,  1056, 28394,  3215,  1029,  1006,
         1037,  1007,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1026, 5310, 1028, 2748, 3374, 4033, 2102, 2042, 1012, 3784,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  2396,  6137,  2078, 11947,  2290, 19387,  1026,  5310,  1028,
         2298,  1030,  2026,  9206,  1024,  1052, 19387,  1026,  5310,  1028,
        11721, 15262,  2396,  2937, 14181,  2226,  1024,  1052, 19387,  1026,
         5310,  1028,  2463,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101, 10166,  2860,  1024,  1051,  1045,  2215,  2000,  2156,  1010,
         2021,  1045,  2064,  2102,  1005,  1056,  1001,  2643,  6155,  7959,
         2072, 19387,  1026,  5310,  1028, 19387,  1026,  5310,  1028,  2005,
         1996, 14231,  1010,  1006,  9530,  2102,  1007,  1026, 24471,  2140,
         1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  1045,  1005,  1049, 17462,  2026,  2606,
         1998,  2049,  2908, 10763,  1010,  2026,  6471,  4033,  2102,  2272,
         2061,  1045,  2031,  2498,  2000,  4929,  1998,  1045,  2514,  5665,
         1026,  1017,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1026, 5310, 1028, 3478, 2008, 3231,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 2061, 2242, 2003, 3308, 2007, 1996, 2300, 1012, 1045, 2064, 1005,
        1056, 2130, 6457, 1012,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101, 10047,  2428,  5458,  1012,  1998,  5305,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1057, 5603, 2339, 2003, 3071, 3331, 2055, 9090, 4140, 2571, 1029,
         999, 2619, 2202, 2033, 2045,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 4299, 1045, 2001, 1999, 8533, 1012, 1012,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 2057, 2035, 2031, 1037, 2428, 2460, 2767, 1012, 1045, 2123, 1005,
        1056, 1010, 2021, 2008, 1005, 1055, 2138, 1045, 2572, 1996, 2428, 2460,
        2767, 1012,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  1045,  2113,  2023,  2003,  4689,  2021,
         2272,  2000,  4830, 20518, 10242,  1999,  4420,  1010,  3531,  1012,
         1012,  1045,  2215,  2000,  3113,  2017,  2021,  2026,  3008,  2123,
         1005,  1056,  3499,  1012,  1012,  1045,  2113,  2009,  1005,  1055,
         5263,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  7605, 26190,  2384,  1011,  2268, 18851, 25275,  1018,  7473,
         1012,  8934,  1006,  4993,  1024, 26831,  3165, 12392,  3154, 16531,
         1011,  5217,  1011,  1049,  2575, 22025,  2683,  2023,  8875,  1012,
         1012,  1012,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1026, 5310, 1028, 5292, 3270, 2009, 1005, 1055, 2025, 1037, 3407,
        6209, 2005, 2033, 1012, 1012, 2425, 2032, 1045, 2056, 3407, 5798, 8840,
        2140,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1])"
0,"tensor([  101,  1026,  5310,  1028, 22091,  2860,  2860,  1045,  2196,  2245,
         1045,  2052,  2360,  2023,  2021,  1010,  1045,  1005,  2310,  2428,
         4771,  2017,  1998,  6874,  1024,  1005,  1007,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1])"
0,"tensor([  101, 19102,  1048,  2078, 24087,  2278, 26187,  2692,  4583,  1011,
         4960, 10715,  2692,  2361,  6036, 22100, 27662, 10751,  9189,  1006,
         2304,  1007,  1006,  8139,  2191,  1996,  2693,  2000,  1996,  5744,
         4355, 27662,  2895,  1012,  1012,  1012,  1026, 24471,  2140,  1028,
          102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  3335,  2008,  2617,  5003, 13716, 19190,  8292,  2140,  1006,
         1007,  1036,  1007, 19387,  1026,  5310,  1028,  2147,  2524,  2377,
         6047,   999,   999,   999,  3407, 10280, 10259,  1012,  1012,  1012,
         1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  2018,  1996,  5409,  3637,  2061,  2521,  1012, 10021,  3108,
        20398,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101, 12212,  1997,  1996,  2502,  2479,  1006,  1037, 12849,  8261,
         2389,  2226,  2338,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1026, 5310, 1028, 1045, 2064, 1005, 1056,  999,  999,  999, 4067,
        1057, 2021, 1012, 1012,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1026, 5310, 1028, 2008, 2015, 2054, 1045, 2215, 2000, 2079, 2021,
        2027, 2031, 2502, 3384, 6733,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  2178, 15536,  2121,  2094,  3959, 15488,  2232,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1026, 5310, 1028, 2009, 2097, 2022, 2524, 2147, 2021, 1045, 1005,
        2222, 3046, 2026, 2190,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101, 23853,  2732,  5233,  5472, 26775, 10376,  3917,  1006,  9121,
         5355,  3712, 26965,  1005,  1055,  4470,  7291,  2003,  6023,  2005,
         2070,  2047,  2852, 17086,  2012,  1996,  5730,  2050,  5472, 26775,
         1012,  1012,  1012,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  2049,  2042, 24706,  2035,  2154,  1998,
         2049,  2055,  2000,  4542,  1012,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  2023,  6209,  2272,  7698,  2003,  1996,
         5409,  2412,   999,  8840,  2140,  1045,  3335, 17039,  2169,  2060,
        21660,  2135,  1001,  7221,  3334,  1001, 15488,  4313, 12171,  3630,
         4246,  2546,  1001,  2296,  7361,  6442, 19496,  3723,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  7929,  1010,  2130,  2065,  2017,  2123,  1005,  1056,  2066,
         6417,  2017,  2031,  2000,  6449,  2023,  2003, 27724,  2075,  1012,
         1026, 24471,  2140,  1028,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  2053,  9541,  1012,  5292,  3270,  3270,
         1010,  1045,  2514,  2066,  1045,  1005,  1049,  6069,  3413,  2041,
         1045,  1005,  1049,  2061,  5458,  1012, 13360,  4859,  1045,  2288,
         1037,  8239,  3147, 14699,  2651,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  8260,  2189,  1006,  4302, 25936,  1007,  1006,  3742,  3006,
        13611,  2206,  2006,  1996,  8265,  1997,  2010,  9313,  2047,  2259,
         2335,  2022,  1012,  1012,  1012,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1026, 5310, 1028, 2000, 2919, 1045, 2064, 1005, 1056, 2175, 1024,
        1013, 1045, 2064, 1005, 1056, 8984, 2009,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1026, 5310, 1028, 1045, 2001, 6603, 2339, 2017, 2134, 1005, 1056,
        3437, 2033,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  5742, 20919,  7529, 18257,  1006,  9121,  2023, 20919,  7529,
        18257,  2003,  2025,  2115,  6623,  3751, 10437,  1012,  6039,  1996,
         3221,  2522,  1012,  1012,  1012,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1045,  2215,  2000, 16510, 18554,  2619,  2015,  2606,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028, 10303, 10303,  1012,  2488,  3046,  4469,
         2524,  2144,  2017,  1005,  2310, 14033,  2098,  2151,  2060,  2154,
         2057,  1005,  2310,  2699,  2000,  6865,  5833,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1])"
0,"tensor([ 101, 1026, 5310, 1028, 2119, 2036, 2031, 6289,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 8909, 2243, 2339, 1045, 1005, 1049, 2145, 2039, 1010, 1045, 3984,
        1045, 2071, 2224, 8307, 2000, 2831, 2205,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  8152,  3238,  7473,  2683, 14142,  2278,  1011,  1059, 26404,
        17010,  5894,  4057,  2005,  2321,  1000,  2000,  2484,  1000,  8834,
         2007,  2322,  1000,  2000,  4090,  1000,  5331,  1006,  2317,  8875,
         1012,  1012,  1012,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  2339,  1029,  2017,  2183,  2000,  1001,
         1056, 26677,  6279, 11514, 11631, 17710,  1029,  1045,  3335,  2017,
         2205, 12170,  2721, 17823,  6865,  2041,  1029,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1])"
0,"tensor([  101, 26107,  4971,  2753,  1013,  2753, 10500, 13724,  1010,  1019,
         1011,  7038,  1006,  5308,  1997,  1020,  1026, 24471,  2140,  1028,
          102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 2074, 8271, 2039, 4485, 4632, 6888,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  6300,  2050,  1045,  2001,  6680,  1998,
         2001,  6069, 17852,  8038,  2021,  2009,  2758,  2053,  7514,  6229,
         1019,  2030, 24086,  2078,  1010,  1057,  3335,  2033,  1029,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  4918,  3123,  1006,  2281,  1018,  1010,  2263,  2444,  6325,
         1997,  1996,  2263,  4883,  2602,  2007, 15467, 17710, 23549, 19928,
         1010,  2928,  1012,  1012,  1012,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  1996,  4748, 16874,  2028,  1012,  2183,
         2000,  7842,  4017,  5428,  2006,  6928,  1012,  1045,  2246,  2083,
         1996,  7367,  2213,  2147,  1029,  2339,  1996,  2147, 11066,  2061,
         3082,  1029,  2024,  2017, 25204,  2075,  1029,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  2061,  1045,  2202,  2009,  2017,  1005,
         2128,  6595,  1999,  2148,  3792,  1012,  1012,  1012,  1045,  1005,
         2222,  3335,  2017,  2182,  4402,  2021,  2611,  2017,  1005,  2128,
        24341,  2147,  6420,  2350,  2075,   999,  1001,  6047,  2100,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101, 12476, 12130,  2005,  1037,  2146,  2051, 11047,  1026,  5310,
         1028, 15285,  2024,  8287, 27178,  9796, 16271,  2651,  1012,  3478,
         1037,  3558,  1012,  2018,  2067,  5970,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1])"
0,"tensor([  101,  4519,  3122,  1006, 20990, 12280, 17229,  4156,  1996,  4519,
         3122,  7330,  1999,  3890,  5685,  2431,  1037,  2301,  2101,  1010,
         2009,  3961,  1012,  1012,  1012,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  4519,  3122,  1006, 20990, 12280, 17229,  4156,  1996,  4519,
         3122,  7330,  1999,  3890,  5685,  2431,  1037,  2301,  2101,  1010,
         2009,  3961,  1012,  1012,  1012,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  2045,  1005,  1055,  2023,  2518,  1045,  2224,  2000,  2022,
         2092, 19056,  2007,  1998,  9906,  2045,  1005,  1055,  3292,  2090,
         2149,  2821,  2157,  1012,  1012,  1012,  3637,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  1010, 10047, 10094,  2000,  3793,  2017,
         2293,  2063,   999,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028, 18168,  2546,  2290,  1010,  1045,  1005,
         1049, 26369,  2068,  2085,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1018,  2094,  5166,  2005,  6097,  1015,  1012,  1020,  1006,
         3293,  1018,  2094,  5166,  2003,  6055,  2007,  2763,  1996,  2190,
         1998,  2087,  5415, 12324,  2075,  2000,  1012,  1012,  1012,  1026,
        24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  2064,  1045,  2131,  1037, 19387,  2005,
         2115,  3493,  5470,  1029,  3984, 28194,   999,  2115,  9735,  2020,
         2853, 17111,  2080,  3435,  1045,  2134,  1005,  1056,  2131,  1015,
        22017,  2080,  1060,  1060,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101, 18858, 11840, 12970,  2385, 18153,  1006,  5308,  1997,  1017,
         1007,  1006, 28616,  2278,  1012,  3019, 11840, 12970,  2007,  4840,
         3534, 11840,  1010,  1998,  2060,  7554,  1012,  1012,  1012,  1026,
        24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  7047,  2005,  1996,  4088,  3678,  1998,  3458,  1024, 19829,
         1996,  6695,  1998, 18478,  1996, 10831,  1006, 20990,  4766,  1010,
         6176,  1012,  1012,  1012,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1])"
0,"tensor([  101,  7047,  2005,  1996,  4088,  3678,  1998,  3458,  1024, 19829,
         1996,  6695,  1998, 18478,  1996, 10831,  1006, 20990,  4766,  1010,
         6176,  1012,  1012,  1012,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  8282,  3531,  2064,  2017,  1056, 28394,
         2102,  2026,  2388,  1026,  5310,  1028,  2016,  2003,  1037,  5294,
         5470,  1998,  2016,  2003,  2747,  1999,  2793,  5665, 22038,  2595,
          102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  1026,  5310,  1028,  6289, 23644,  2059,
         2017,  3013,  2026,  2227,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  4471,  6293,  1006, 13611,  1000,  2028,  1997,  1996,  2190,
         6002,  1999,  2702,  2086,  1997,  2770,  2023,  5049,  1012,  1000,
        28425,  4706, 22091,  2050,  1012,  1012,  1012,  1026, 24471,  2140,
         1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  3376, 26261, 12179, 15853,  2818,  7760,  2013,  1037,  3604,
         3444,  1999,  1996,  2047,  3277,  1997,  1026,  5310,  1028,  1006,
         2006,  2739, 21515,  2015,  2085,  1026, 24471,  2140,  1028,  1001,
         1045,  7447,  9284,  3995, 12399,  2063,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  2082,  2003,  6069,  2022,  2061, 11771,  4826,  2138, 12120,
         1004,  1026,  5310,  1028,  2097,  2025,  2022,  2045,  1012,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1026, 5310, 1028, 2054, 1029, 2339, 1029, 1012, 1012, 1012, 2017,
        2024, 3407, 1029, 1024, 1013,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  2019,  3171,  2381,  1997,  4461, 11934,  1010, 18171,  1011,
         6301,  1024,  1996,  4125,  1998,  2991,  1997,  2019,  2479,  3400,
         1012,  1006,  2338,  3319,  2019,  1037,  1012,  1012,  1012,  1026,
        24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  2054,  2003,  2023,  1029,  1029, 19387,  1026,  5310,  1028,
        20228,  2015,  2272,  1998, 15044,  1996,  5318,  2813,  1999,  2392,
         1997,  2026,  2540,  2007,  2115,  2502, 20135,   999,  8840,  2140,
          999,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028, 11333, 11057,  1010, 15571,  2008,  2017,
         2288,  2068,   999,  1001,  1045,  4213, 14634,  4779, 29122,  7382,
         1001,  9092, 24456,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1996, 20017,  1997,  4828,  1006, 23569, 27605,  5422,  2005,
         2785,  2571,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1996, 20017,  1997,  4828,  1006, 23569, 27605,  5422,  2005,
         2785,  2571,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101, 24857,  3406, 14557,  6097,  1998,  3756, 18178, 25062,  2099,
         8808,  1006, 25462,  1007,  1010,  1020,  1011, 19471,  1006,  5308,
         1997,  1020,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1])"
0,"tensor([  101, 15544,  5753,  8579,  2545,  1005,  1050, 18178,  9351,  1010,
         1014,  1012,  5345,  1011, 19471,  2309,  3710, 14555,  1006,  5308,
         1997,  3438,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1])"
0,"tensor([ 101, 1026, 5310, 1028, 1045, 1005, 1049, 2061, 5458, 2005, 4823, 6861,
        1045, 8271, 2039, 2012, 1019, 2572,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1996, 3232, 3564, 2279, 2000, 2033, 2187, 1010, 2092, 6616, 7861,
        2205, 2059, 1010, 2014, 9594, 3762, 2001, 9596, 4312, 2015, 1028,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1045, 2342, 2619, 2000, 2831, 2205, 1006, 1006, 1006,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1026, 5310, 1028, 2003, 6680, 2525, 7743,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  3096,  4183,  9474,  3096,  2005, 26322, 28991,  1018,  2290,
         1006,  7412, 23152, 21049,  2024,  1037,  8877,  4031,  2008,  3227,
        16142,  2087, 14386,  1012,  1012,  1012,  1026, 24471,  2140,  1028,
          102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  8295,  2062,  1024,  1996, 26572, 20740, 18605,  3539,  2099,
         1006, 13611,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
